%Standard GP regression with Matern52 kernel and scaled data and labels
%Pearson_correlation_coefficient:0.6835,P-value:0.0000
%Spearman_correlation_coefficient:0.6798,P-value:0.0000
%RMSE:1.661691903394221
%signal_variance:2.0720,noise_variance:1.2425,ARD_lengthscales:[0.5635391671597015, 0.1761136188831155, 0.00975611882440974, 0.3059186296641128, 0.011816965474375869, 0.01071732985842849, 0.17237366253715375, 0.03753147174619869, 0.0009843501010722369, 0.33647156569021786, 0.06652547124420316, 0.6489608522298973]
name,f_pred_mean,f_pred_var,y_true,BertzCT,Chi1v,EState_VSA1,MolLogP,MolMR,TPSA,num_rotors,vina_gauss1,vina_gauss2,vina_hydrogen,vina_hydrophobic,vina_repulsion
1o3p,0.28,0.37,0.206476315789474,7.143735174005043e-05, -0.048521703544908756, -0.0012630853090830293, 0.12123629543904142, 0.0003995288828277504, -0.0023968294197593836, -0.09497697804978453, 0.012100296904013461, 1.4101562771829568e-05, -0.2020674113963643, -0.028071820252162757, 0.13173291472329118
1om1,0.42,0.70,0.31647631578947344,-8.424608846652514e-05, -0.11166197428838515, -0.004500778722148801, 0.07427065033649362, -0.006524963106139858, -0.008614984474663257, -0.16762442502828317, -0.00619756678419436, -8.540354592847075e-05, -0.3041458243858683, 0.06490929316341898, -0.08113108913605087
1p1q,-1.13,0.39,-1.5635236842105265,-0.0010687568919865405, -0.3764125115562499, -0.015294424797722488, -0.30980374761486834, -0.02663693216986849, -0.0016241251440031695, -0.09497697804978453, -0.006103498532945637, -0.0013380708079435077, 0.2200395876126158, -0.02490717424599586, 0.22381686358383654
1pb9,-1.30,0.40,-2.833523684210526,-0.001490311329439427, -0.4992930298299999, -0.021999228846752178, -0.2643394088479891, -0.03552202237412498, -0.010812001855731296, -0.19184024068778271, -0.021993856936793767, -0.0027376973051460585, 0.20832998749759699, -0.04531516898233418, -0.04375365208952256
1pbq,-0.49,0.69,-0.18352368421052656,-0.0009977841490120907, -0.22395627256217213, -0.019354850157994836, 0.11074043698613824, -0.017930903975134662, -0.009412676699635464, -0.16762442502828317, -0.002321065276775736, -0.0012209113583973124, -0.12002139577889595, 0.0069072552998470805, -0.05857096308748439
1ppm,2.55,0.87,-0.6535236842105263,0.001223649671521519, 0.36933215729564295, 0.01948014712095131, 0.3108070625775531, 0.02762399315561496, 0.008453706989802382, 0.2682602568427087, 0.024436888374944087, 0.002073198617078058, 0.23352032773771395, 0.0322522737435402, -0.011443832164479301
1pr5,-0.37,0.30,-2.533523684210526,-0.0006369690947154796, -0.2138347573001211, -0.012166935239702352, -0.17260029161090518, -0.014510653134544227, 0.0008516039783202273, -0.07076116239028497, -0.011041125680102406, -0.001008823891409451, 0.03464225796130715, -0.04234055458533021, -0.06703637349147022
1pxo,0.52,0.50,2.246476315789473,-0.0003853143614660828, -0.059695227726227616, -0.008523250950143755, 0.2561090255514741, -0.003230127011661313, -0.0004535358307306941, -0.07076116239028497, -0.013677462359956531, -0.00018469304225888957, -0.2192048486960561, -0.009004124461582141, -0.06181766729347315
1pz5,0.03,1.94,-1.0535236842105258,0.003188594451190725, 0.899473594541574, 0.04931812452781353, -0.6123065353331634, 0.06887279376466686, 0.053232111984869, 0.6072816760757024, 0.053178414281486674, 0.003500521601253734, -0.05499274881742274, -0.005047849723487336, 0.2865839513076308
1q7a,-0.76,0.44,0.7364763157894743,-0.0001946520022364208, -0.09190742232867832, -0.0007876384377644531, 0.28940727884220363, -0.0013908534142455515, -0.011796142624853638, -0.04654534673078543, -0.028683347642393744, -0.0007690959966646331, -0.3594549133649327, 0.033960680966788455, -0.15778447380968347
1q8t,-0.65,0.51,-1.6935236842105263,-0.0005881216073138199, -0.2345424925621351, -0.004981056486654975, 0.0961449303852656, -0.011792620240992887, -0.010108494977803997, -0.09497697804978453, -0.02741142016426136, -0.0006227196335836987, -0.2929179984285272, -0.013176614309891442, -0.11779617014117762
1rdi,-0.80,0.76,-4.3935236842105265,-0.0012175445873129924, -0.3997465617298009, -0.01727165077124996, -0.1882302001750385, -0.026678974883392537, -0.008278608235217137, -0.07076116239028497, -0.03901686540724345, -0.0027864100688424556, 0.3325482116815201, -0.04531516898233418, -0.04274940985135414
1rdj,-1.23,0.67,-4.793523684210526,-0.0012971014464240166, -0.41755796681236906, -0.01891237015315361, -0.250303807896955, -0.02895717631238459, -0.006164243301555854, -0.09497697804978453, -0.039557772754278846, -0.0028202804363501614, 0.2800262492483104, -0.04531516898233418, -0.06758858564062453
1rdl,-1.64,0.88,-4.213523684210526,-0.001292467922993408, -0.3997465617298009, -0.018980653931524486, -0.34782229023152356, -0.02828572944639758, -0.0022757339735587838, -0.07076116239028497, -0.04158047400846945, -0.0027469876828103016, 0.2868155444778237, -0.04531516898233418, -0.02890812375880447
1re8,1.18,0.96,3.0664763157894734,0.0007079894678058221, 0.15821649962425216, 0.012543979293488865, 0.14863371257604993, 0.015209074721673823, 0.001407105310891235, -0.02232953107128588, 0.036336817912342334, 0.0024730920046656295, 0.15041760604327253, 0.03394245096473358, -0.020907641291827678
1rnt,-1.61,0.69,-1.2635236842105257,-0.0002771933836274646, -0.009457312704364106, -0.010662751041455993, -0.2028067269233741, -0.01048406456237225, 0.014896753587650238, -0.04654534673078543, -0.0028527537976285513, -0.000922100283995724, 0.30994009197170697, -0.04531516898233418, 0.15776756308885898
1s39,-1.19,0.63,1.246476315789474,-0.0010100873686605639, -0.3654290547250556, -0.018067185870352942, 0.005838792014717237, -0.02315399773603745, -0.009697154890709892, -0.19184024068778271, -0.009733689328576399, -0.0020108257821865078, 0.11369447365182005, -0.006922369053835597, -0.13702067579900662
1sl3,1.96,0.95,5.3964763157894735,0.0005681716466079213, 0.22452182833041, 0.006078741201551048, 0.11726950625883019, 0.015144488743205882, 0.004678604508247152, 0.00188628458821367, 0.039549169595370574, 0.0021847514262994354, -0.057906509782743074, 0.028510290037199272, -0.006792078513345028
1slg,0.09,1.85,-2.5535236842105262,0.002417970190107702, 0.6030850461181108, 0.036113429094028565, -0.7553481939774755, 0.04948839193113162, 0.051259986146744936, 0.4377709664592055, 0.006578424068282064, 0.0019761227410784224, 0.02731099103236121, 0.013996365896278872, -0.08522728772640766
1sqa,-0.20,0.84,2.7564763157894747,0.0005359015048514239, 0.07885585081726257, 0.00534895843304588, 0.03684238113373589, 0.01189540501344469, 0.004601718510659467, -0.04654534673078543, 0.0020569715552874904, 2.942764937695455e-05, -0.3396325226305251, -0.033008406552347505, -0.10368550328050524
1sv3,-1.85,0.21,-2.1035236842105265,-0.0012809155429901907, -0.40955192292319853, -0.016335912009154976, -0.03654321870017027, -0.027649143789701434, -0.014004692905559836, -0.14340860936878363, -0.03341739715441449, -0.002235387682510837, -0.3309559258237469, -0.022935173404518856, -0.21296948262324278
1syh,1.24,0.72,-0.04352368421052599,-0.0006865904354288256, -0.27066899576102826, -0.010070417267753618, -0.38510821054025457, -0.019228092902022022, 7.889970256401043e-05, -0.11919279370928407, 0.009245592574672699, -0.0006886682704514457, 0.6046386521148606, -0.024156709248654408, 0.08802689849773292
1tmn,0.49,1.43,0.8464763157894737,0.0008515312491702644, 0.13980209581030142, 0.012966945753976845, -0.07300351542354601, 0.01531732044110906, 0.003755972537194953, 0.14718117854521096, -0.0082641382793707, 0.00024276890229567714, 0.4240350911165666, 0.012147649740806472, 0.025526296106796905
1toi,-1.34,0.37,-2.4035236842105263,-0.001205662492145557, -0.401545879034028, -0.014936977326765799, -0.007086487562908578, -0.026486073021341015, -0.015778837299895623, -0.14340860936878363, -0.028111193495546773, -0.0019235078033398077, 0.01323849713635727, 0.0006301981695621455, -0.17997341821845303
1toj,-1.28,0.39,-3.063523684210526,-0.001205662492145557, -0.401545879034028, -0.014936977326765799, -0.007086487562908578, -0.026486073021341015, -0.015778837299895623, -0.14340860936878363, -0.027658065605873316, -0.0018338441415857725, 0.017481357800060306, 0.002529130207418726, -0.16738657945410398
1tok,-2.55,0.30,-3.983523684210526,-0.001584581288923755, -0.49680963103181214, -0.02203514053823911, -0.3227878647353586, -0.03629096648301278, -0.008065249591911324, -0.16762442502828317, -0.03335688900703558, -0.0024995877609141764, 0.12853067349019567, -0.03376071225141628, -0.09489746242167484
1trd,-1.54,0.39,-1.0535236842105258,-0.0014089928036416948, -0.3494468133571661, -0.021796377452394995, -0.09169867017238839, -0.03357688103880817, -0.0023929851198800033, -0.11919279370928407, -0.027839340146976987, -0.002453950887351114, 0.13151902595277265, -0.04531516898233418, 0.009760809026236448
1tsy,-0.94,0.27,-1.4935236842105262,-0.0005250921038725144, -0.10701439615021179, -0.010987549186385873, -0.12081376396398597, -0.016489989844322334, 0.004332617519102576, -0.09497697804978453, -0.006532672606166577, -0.0009032676215484266, 0.4334521452302889, -0.044506709053392275, 0.054388863450599644
1ttm,1.46,0.26,0.8964763157894735,-0.000279424733035386, -0.05635692949576153, -0.004585871761797337, 0.11391956228606824, -0.008552192364016067, -0.004347811608546843, -0.14340860936878363, -0.027866223995725282, -0.0012806345474386815, -0.2286471712915486, 0.001397905475348671, -0.08020807701811174
1tyr,0.14,2.06,0.5464763157894739,-0.00021340722943764755, -0.16158718173534034, 0.0011198664379351996, 0.3629067577913313, -0.0020580199134710626, -0.015778837299895623, 0.026102100247713218, -0.03779127966838698, -0.0022251354939999478, -0.3732158880427285, 0.022222817228847527, 3.600213563858024
1u1b,0.36,1.58,1.3464763157894737,0.0019353905790176372, 0.9033739659118667, 0.01216852983268984, 0.019430264416387937, 0.026661291111323367, 0.04955311700029837, 0.19561280986421006, 0.0033808738629545745, 0.0014516711654721725, 0.1475426506107153, -0.039467146073995256, -0.07296664606670589
1u2y,-1.68,0.95,-4.713523684210526,-0.0012161340850065994, -0.37871552189423385, -0.017857639620014708, -0.3438080514199703, -0.025781524652398417, 0.0006382453350144096, -0.07076116239028497, -0.04070912413029879, -0.0021269878448450263, -0.27719624898760026, -0.04531516898233418, -0.22250726354105593
1u33,-0.43,1.02,-1.8535236842105265,0.0002571911524782112, 0.10659982461582236, 0.0011019646148555642, -0.6946980751958232, 0.007537325815410015, 0.02895151394667868, 0.24404444118320917, 0.01636376442943762, 0.001643551081800792, 0.4892372816435939, -0.04531516898233418, 0.3489243571620422
1utp,-2.47,0.32,-5.013523684210526,-0.0010350006348041943, -0.39584284548284143, -0.011996526063264774, 0.07662415205106872, -0.022983258661884345, -0.018179602574571026, -0.09497697804978453, -0.03127062118364873, -0.002337127254071009, -0.22929819429099127, -0.0339444168492412, -0.13656448681206762
1uwt,-1.68,0.23,-0.4835236842105264,-0.0012161340850065994, -0.37871552189423385, -0.017857639620014708, -0.3438080514199703, -0.025781524652398417, 0.0006382453350144096, -0.07076116239028497, -0.006988675504055134, -0.0013671675175820379, 0.32798882681419583, -0.04531516898233418, 0.04490833976513539
1v2o,-1.81,0.36,-1.7235236842105257,0.0003264939598015504, 0.11644879622494361, 0.0076964747128408575, -0.1713457233582159, 0.0072394122888097415, 0.0059510677683232965, 0.05031791590721277, -0.013197941252920769, -0.0010251486226410772, -0.2328417902716457, -0.038268816540173216, -0.06605647923165953
1v48,-1.49,0.70,1.3464763157894737,-0.0003605469066066118, -0.05479278943572077, -0.010651252166652176, 0.10203817459797165, -0.011947759756281866, 0.0035714461429845064, -0.04654534673078543, 0.006832245567081654, -0.0001499424372511426, 0.2100399200427501, -0.036420923248922474, 0.03138215599574351
1vfn,-1.63,0.31,-0.8535236842105265,-0.0011841543867299165, -0.4159669397933142, -0.0234051536807288, -0.07568916455751709, -0.028987994953067378, -0.009185863006751798, -0.21605605634728228, -0.02582315924634601, -0.0022597042659090946, -0.12842520111574257, -0.04531516898233418, -0.11598057429771189
1vzq,1.32,1.45,0.9864763157894743,0.000615472819781384, 0.14900445827231631, 0.010839343707705817, -0.2552670393353525, 0.009173329551285282, 0.0019030199953317933, -0.09497697804978453, 0.030132165015573035, 0.0016272471930982553, -0.2014645994767951, -0.0038751931685653187, 0.12461846176928858
1x1z,-1.04,0.28,4.606476315789474,-0.00048397366471847434, -0.07139158598507526, -0.011124116743127624, -0.2464224280531599, -0.015037233365469865, 0.01210963617509672, -0.04654534673078543, 0.0011929650992165118, 0.0004374532168485558, 0.5697917733532539, -0.0377492364685895, 0.2927469642338282
1xgj,-0.67,0.58,-0.45352368421052613,-0.0005900639329672686, 0.010381975856168943, -0.008296403845812985, -0.13876870446388903, -0.011207398985434734, 0.004697826007644072, -0.07076116239028497, -0.013591744012949766, -0.0010715236092170334, 0.1340076806716927, -0.03796308432093796, 0.082885395132734
1y1m,-0.67,0.34,-4.633523684210526,-0.0013357122091926033, -0.44747774342631874, -0.017682724664961277, -0.2042966453475204, -0.03156349163346081, -0.01046601486658672, -0.16762442502828317, -0.022914226392833033, -0.0023919039359933474, 0.1643690315736525, -0.013085736236039557, -0.10361888194729067
1y6q,2.49,0.25,5.246476315789473,-0.0003855695701763121, -0.1173746867294925, -0.005516755839101943, -0.11056464359406228, -0.00707670238169697, -0.005758669664280825, -0.04654534673078543, 0.00738440304594443, -0.00013788754965106937, -0.07991149113317407, -0.0352097017480548, -0.13822662458653245
1ydt,1.54,0.47,0.8664763157894741,0.0002800825279014043, 0.15270297128812818, 0.003494266676415883, 0.20010707265611039, 0.007755386722092998, -0.008947516414229981, -0.02232953107128588, 0.010636459188517538, 0.0009564178169952719, -0.28135738748438277, 0.013100997267349314, -0.05231132158988027
1zc9,0.12,0.66,-3.233523684210526,-0.000827034147463205, -0.1954684228316698, -0.013304949100229144, -0.011440465734872403, -0.02114541185338909, -0.00019596773881195515, -0.04654534673078543, -0.008700382946957982, -0.0011823961614114355, -0.08882458338318272, -0.03679850504739361, 0.17085566750278236
1zoe,0.28,0.70,0.9464763157894742,-0.0009823803989021096, -0.023290579991223172, -0.023000919759501297, 0.4019103547546511, -0.006772273185693083, -0.017356922400382818, -0.14340860936878363, -0.022777065115738054, -0.0010836805533388505, -0.3732158880427285, -0.0034375166275337, -0.1558137879246134
1zs0,1.23,0.93,-0.3035236842105258,8.009966342066367e-05, 0.16106476045819845, 0.0013011613609990522, 0.3068023136922681, 0.0004264951934251986, -0.003000384500822696, 0.026102100247713218, 0.017637342629990144, 0.0006271748533546625, -0.1495215576493451, 0.015992486985338183, 0.1179928109321548
1zvx,1.13,0.89,2.7664763157894745,8.009966342066367e-05, 0.16106476045819845, 0.0013011613609990522, 0.3068023136922681, 0.0004264951934251986, -0.003000384500822696, 0.026102100247713218, 0.015177784565314786, 0.0006412288269774868, -0.07463536685156465, 0.01150973820253528, 0.09924044547735648
2aou,0.24,0.58,1.2764763157894743,6.160581453409782e-05, -0.03697705355613109, 0.0015401989252027614, 0.3149067107255225, 0.0040097328883673495, -0.013960483456946919, 0.00188628458821367, 0.011700744127554247, 9.019440228855e-05, -0.3390228299717738, 0.06711590843606988, -0.05031728796772552
2ayr,1.03,0.88,2.836476315789473,0.0012175014421800512, 0.34083726542827547, 0.017685555077481107, 0.4186980343235354, 0.023838817268791536, -0.00863997242387925, 0.026102100247713218, 0.010292278978574508, 0.0020507749306103848, -0.05491736162312205, 0.08061252355154061, 0.022927853534316627
2b1v,0.58,0.44,-0.7135236842105259,-0.0005106623824344657, -0.19140765265166437, -0.004977479298335666, 0.22346178120276022, -0.010777317245165527, -0.013941261957549998, -0.09497697804978453, -0.03369546363876015, -0.0006676363618313572, -0.2020674113963643, 0.024002625721050334, -0.20332076047106915
2b7d,-0.78,1.65,2.246476315789473,0.0009301061129488357, 0.23395915604294595, 0.013107870368599452, -0.24004519760076273, 0.01847784813853792, 0.025739601397453238, 0.05031791590721277, 0.02814570399651499, 0.0010237708090988468, 0.017475359468497546, -0.0212664868570116, 0.3453455465312535
2baj,1.01,0.87,1.9464763157894742,-3.306011220817253e-05, 0.029944958557489, 0.0014130935906395273, 0.5387266217668621, 0.0075653859975131615, -0.012161351113395134, -0.14340860936878363, 0.007424547698134664, 0.0006180041405557038, -0.11977117966227795, 0.050202766203152775, -0.13821173941706077
2bak,1.47,0.76,0.9764763157894736,0.0015686153938676963, 0.3487246458399789, 0.02281484745446594, 0.26458352970919796, 0.03358012350423959, -0.001355024152446275, 0.07453373156671232, 0.020178198773858274, 0.002332431525510253, -0.24215760723838, 0.024652743613075703, -0.09286778862363201
2bok,0.49,1.18,0.09647631578947369,0.0004372388594800062, 0.028920964480386623, 0.010055678373645894, -0.23660984429158427, 0.006664368794217818, -0.005533778121336852, 0.00188628458821367, 0.01669489017624121, 0.0006439361996352985, -0.24005773213542664, -0.02424496287948603, -0.05023937443698064
2brb,-0.08,0.41,-1.5935236842105258,-4.4998044231320145e-06, -0.048521703544908756, 0.00013706226978949342, 0.33378217407346505, 0.001327512396720556, -0.009810561737151724, -0.07076116239028497, -0.012298150803052807, -0.0003076201226994144, -0.3732158880427285, 0.015261306385048027, -0.21775383404840654
2brm,0.33,0.38,-0.5635236842105265,4.616935805176185e-05, -0.045121680331706146, 0.00010614090024861893, 0.308643359388347, 0.0023189880175755765, -0.009301192003133325, -0.07076116239028497, -0.01675453275531276, -0.0002528905161445002, -0.31285199459944996, 0.0008562029909842694, -0.2019760150458346
2bz6,0.74,1.06,0.6364763157894737,0.0001780759909521591, 0.018002645320225465, 0.005839971060823007, -0.06492758816909706, 0.004753708191146413, 0.0017761580993121114, 0.026102100247713218, 0.03240823611256771, 0.0009597623242060834, -0.3235650351730298, -0.024721227455404827, -0.05221887823853703
2bzz,-0.25,2.00,-0.02352368421052642,0.001916279991668913, 1.1524772774371486, 0.00932385732063222, -0.05524786337528071, 0.03498807881098851, 0.06582988268961086, 0.3166918881617078, 0.04351215978692538, 0.0029165894005222315, -0.005807511334661289, -0.04531516898233418, 0.4306331191626339
2c02,-1.91,0.57,-2.413523684210526,-0.00013121615903274918, 0.1639033424022239, -0.01011045869134179, -0.08305334734183259, -0.007367814881109533, 0.019394584446529695, 0.00188628458821367, -0.018994187081582722, -0.0006336533368603883, -0.03867545074276446, -0.04531516898233418, -0.1520324942413736
2ceq,0.08,0.23,0.8264763157894741,-0.0010328281114441653, -0.33380926650450454, -0.016219995308832506, -0.2143274974132697, -0.023844991610235285, -0.004513116503360361, -0.09497697804978453, -0.003740072122544207, -0.0011418003050562011, 0.4271097461046896, -0.04531516898233418, 0.147420698850217
2cer,1.26,0.65,2.7664763157894745,-0.0003384942329338325, -0.13747942326012383, -0.005020126795235334, -0.04491333366894119, -0.007746056623933898, -0.004513116503360361, -0.02232953107128588, 0.006874504061037702, 0.00023080780607650237, 0.47410475606502256, -0.026615151758387908, 0.1019793166601491
2cet,1.05,0.53,1.5664763157894734,-0.0003384942329338325, -0.13747942326012383, -0.005020126795235334, -0.04491333366894119, -0.007746056623933898, -0.004513116503360361, -0.02232953107128588, 0.006515935053998968, 6.0744986748288865e-05, 0.47868087097276013, -0.015866019349880592, 0.11038813446578982
2cgr,-0.47,0.62,0.8264763157894741,0.00013981047618001177, 0.01862158914315267, 0.006633935661055426, 0.008740811467608826, 0.006195050358634879, -0.003896106372719203, -0.07076116239028497, 0.018951115921473537, -0.0001243787159700954, -0.052948501098843075, 0.015783629551157086, -0.12168508188875878
2ctc,-1.89,0.38,-2.563523684210526,-0.0011836217860239167, -0.3837344739514598, -0.015005261105136674, -0.10475680871777246, -0.02582508927410433, -0.011890327971898552, -0.11919279370928407, -0.030870142168498194, -0.0016566256867321175, 0.14800093130310574, -0.00704923252577695, -0.024378504831540544
2d0k,-0.84,1.05,-1.4335236842105266,0.00023690271801074712, 0.054234720418368375, 0.001193873975074225, -0.2996893841979567, 0.005315625227669753, 0.018591125771738402, 0.026102100247713218, -0.003964538274305318, -3.467103335720929e-05, -0.03276299325329463, -0.012709076071151038, -0.16446482205117113
2d1o,0.97,0.74,1.246476315789474,0.0007492310304250388, 0.054064010848085535, 0.014666817620603676, -0.05011381326404991, 0.01571715425626369, 0.009128381618634312, 0.2682602568427087, 0.005924843452720741, 0.0011079598931046167, 0.3283141240877898, 0.02351544392394599, 0.07126472363282964
2d3u,0.84,0.84,0.4664763157894738,1.3066371778976364e-05, 0.15097459351486123, 9.44717942060288e-05, 0.21976070995806557, 0.002533862429002766, -0.0023314763218098607, -0.07076116239028497, -0.00342304171107273, -0.0002875537981424452, -0.13468729604735885, 0.04958565523575983, -0.16544583500187932
2d3z,0.60,0.80,0.18647631578947355,-0.00011065852073499463, 0.12613890662917088, 0.0001536316553222091, 0.24513867078514848, 0.0002714507973975818, -0.006904271028337307, -0.07076116239028497, -0.009281561043035149, -0.0003671499793157898, -0.06349797492365199, 0.04902437845985606, -0.10017328766079237
2drc,-0.50,1.08,3.4364763157894744,0.0002757631244005423, 0.07544614871413921, 0.002784836818945429, -0.2699669351251784, 0.008343746913276273, 0.018064456688262773, 0.07453373156671232, -0.0072494116956591725, -6.435474767274163e-05, 0.1636991770775009, 0.003267134872649216, -0.06995884159214973
2er9,0.49,1.84,0.9464763157894742,0.003339260433160899, 0.7591860585213872, 0.04831066340477782, 0.08246045670616484, 0.0683017452790522, 0.033349393008694175, 0.46198678211870503, 0.038187534524382706, 0.004115725501404945, 0.33739282333540027, 0.03957096025101702, 0.15701222299485393
2f01,0.77,0.21,6.546476315789474,-0.0009087006158198641, -0.2206348037265264, -0.008327975504953561, -0.0931601188177293, -0.017357287269463225, -0.007873034597942115, -0.09497697804978453, -0.007224710468777529, -0.00070146702072761, 0.16508169049027582, -0.002424699683930079, -0.05317839916294344
2f80,2.84,0.11,1.7264763157894736,0.0010341534918283807, 0.3185809787181367, 0.016833680073522202, 0.18330041323468957, 0.021941853839356925, 0.003498404445276219, 0.14718117854521096, 0.018185290766681534, 0.0022863292885821965, 0.18300421554008678, 0.024625036883242794, 0.12604985967533813
2fai,0.18,0.44,-0.21352368421052592,-0.00041308436309220065, -0.16959322562451096, -0.0034917941553746896, 0.24680699982314167, -0.008614780837995288, -0.013941261957549998, -0.07076116239028497, -0.033443788079106765, -0.0005997511665281249, -0.28158152922094226, 0.01699016014873776, -0.22253039412049583
2fdp,2.04,1.50,1.1364763157894737,0.0013784825288492596, 0.26876441098990367, 0.024269990590034134, 0.4043302859531053, 0.030606647834288268, -0.0030888033980485305, 0.2198286255237096, 0.026413646814443647, 0.0022796783656792528, 0.45817326904428224, 0.06302317292267216, 0.0447677268998519
2flb,-0.07,0.85,-0.7135236842105259,-4.2721794387050565e-05, -0.07129899276429039, -0.004491518814174838, 0.032856612100987836, -0.0021222254148935645, 0.0013417522129417036, -0.11919279370928407, 0.008789869382527548, -0.00027855126299199405, -0.13035425638533127, -0.03585431549296382, 0.3666013053154511
2fzc,-0.88,0.74,-3.753523684210526,-0.0008494725870798085, -0.05056018402151908, -0.013312921870989708, -0.10598100920640222, -0.019855119072950813, 0.007381147323454201, -0.04654534673078543, -0.025906335022291723, -0.0013068499571076953, 0.22024553032960395, -0.04531516898233418, 0.09067993318601224
2g5u,-0.08,1.15,2.036476315789474,-0.0010347733266597014, -0.1164062889578234, -0.019324847669760777, 0.46829238900244297, -0.009613057486038046, -0.015715406351885782, -0.14340860936878363, -0.03579928414388135, -0.0011012838659238736, -0.3732158880427285, 0.007413606049295073, -0.2786049629038911
2g8r,-0.48,1.20,-2.463523684210526,-0.00013649893842334555, -0.09495726097095636, -0.002825141353552068, -0.4975733267476282, -0.007095535995447559, 0.005170674892808324, -0.07076116239028497, -0.007437704099718532, -0.0011981624566050671, -0.1747292196020361, -0.03281876809655003, -0.030422199502715283
2g94,1.35,1.56,3.0664763157894734,0.001619831809931432, 0.39730196153841646, 0.02462512529586808, 0.09338715781165521, 0.03573923561800067, 0.014531545099108737, 0.4862025977782046, 0.05563887107281301, 0.0031243455743531242, 0.46424162194691876, 0.025376068842370644, 0.18074110464887108
2gss,-1.06,0.39,-1.5135236842105257,-0.0008393831720414873, -0.183727441721068, -0.009670026630653143, 0.17340242013669857, -0.011763751545168124, -0.01072358295850546, -0.04654534673078543, -0.027039562841740354, -0.0017543667268928376, -0.32537557748865525, 0.0007603017896311791, -0.2445391371672791
2hdq,-2.26,0.43,-5.053523684210527,-0.0014590007921082928, -0.4037495836743862, -0.02483986880818828, -0.0315230477041614, -0.03177494175147882, -0.015778837299895623, -0.19184024068778271, -0.03187055102788488, -0.002748281177352616, -0.22489498027042593, -0.02452547684369746, -0.13293540089623737
2i0d,4.00,0.43,5.6464763157894735,0.0016224852720885486, 0.4666759472322427, 0.02501379344230162, 0.30505616725887374, 0.03484958516643856, 0.003907822382430631, 0.24404444118320917, 0.02315688152763304, 0.002907802477741662, 0.018658173325706788, 0.02499179189221603, 0.039853173015286215
2j77,-0.44,0.22,-1.5635236842105265,-0.0012230252939102323, -0.41415794359916636, -0.017705114479375, -0.4210465613188659, -0.02842812298066342, -0.004745696646063101, -0.09497697804978453, -0.011970156843507447, -0.0018730212685471861, 0.4141228278066156, -0.04531516898233418, 0.04285158048630326
2j78,-0.44,0.30,-0.033523684210526206,-0.0012161340850065994, -0.37871552189423385, -0.017857639620014708, -0.3438080514199703, -0.025781524652398417, 0.0006382453350144096, -0.07076116239028497, -0.006250000147734669, -0.0013107681728993662, 0.5666297141052163, -0.04531516898233418, 0.17854631207435442
2qwb,-2.36,0.44,-3.713523684210526,-0.0007709095691143038, -0.2200318049951439, -0.010599817487189895, -0.5362068165864787, -0.015838565582852994, 0.011031310058929468, 0.05031791590721277, -0.01627353058343891, -0.0007720800718637927, 0.2890331317370742, -0.034753881788499044, 0.02369353822885629
2qwd,-1.94,0.29,-1.6035236842105265,-0.0007369804759230827, -0.2361431984711107, -0.009363833936667175, -0.5310063369913696, -0.01622593877476858, 0.008567113836244221, 0.026102100247713218, -0.011610634085737067, -0.0007846588975226778, 0.33482978114410683, -0.03392471941668038, 0.17494723339671647
2qwe,-0.72,0.46,1.0264763157894743,-0.000551911190788567, -0.17760894840360208, -0.005477257186330085, -0.6808048231388171, -0.010819645316473694, 0.015486853619135698, 0.026102100247713218, 0.0007703939156762038, -9.233907715965816e-05, 0.5368574238457058, -0.03382184920314293, 0.233900822300492
2rkm,-1.40,0.92,-2.5535236842105262,-0.0005177855112758548, -0.26436296347845906, -0.004889105461901754, -0.4543562025211173, -0.013618339343663906, 0.005753086324535013, 0.12296536288571142, -0.0010486425819173052, -0.0002603316583830597, 0.25011579333797307, -0.021523225625044662, 0.10130797051094367
2std,2.21,0.52,3.3964763157894735,-0.0005899727503711244, -0.10103647709964354, -0.005595479453396659, 0.4074429817691564, -0.0052912662862147145, -0.017898968683375985, -0.04654534673078543, -0.022742789698819495, -0.0003563797820862604, -0.3079973959275427, 0.0635427562010533, -0.2160603729288112
2usn,0.58,0.67,0.05647631578947365,-3.7156449875669955e-05, 0.08160060782103513, -0.0013103857969099391, 0.3206955657492756, 0.006607535035551238, -0.00557606542001008, -0.02232953107128588, -0.007146314909840187, -0.000614409573494517, 0.004680183755548798, 0.012616180804032557, -0.017195324773221894
3gss,-1.75,1.43,-0.6335236842105259,0.00046212639980564436, 0.2802674919056712, 0.010920801694865825, -0.368975335883893, 0.017979803686022252, 0.021203327539779937, 0.2682602568427087, 0.04823406044046775, 0.0009488839614376634, 0.289001997539915, 0.0028265876065543556, 0.2527323647486959
3pce,-2.36,0.36,-4.453523684210526,-0.00124502330088711, -0.40554890097861324, -0.01649094624809766, -0.07204503287043319, -0.027890128438373775, -0.011890327971898552, -0.14340860936878363, -0.026724786124906398, -0.001901625483597512, -0.1726596115904887, -0.003603715959523925, 0.16392841759967747
3pch,-1.97,0.31,-1.0535236842105258,-0.0013569741368255177, -0.3778928575138689, -0.018214368385016062, -0.003290517055529511, -0.02759074056322233, -0.011890327971898552, -0.16762442502828317, -0.028303465974774747, -0.001793811752223829, 0.002653196542078306, -0.00607609008003127, 0.16166166029777687
